pH,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
6.96,255.1,27753.25,14.57,316.69,926.02,2.5,119.99,4.8,1
7.38,118.53,10028.41,6.57,157.14,225.68,2.94,57.88,1.44,1
7.06,228.01,5543.0,12.92,232.65,596.6,15.52,57.09,1.13,1
5.97,128.51,45600.46,8.49,121.45,346.65,10.35,102.68,3.43,0
7.8,128.01,41115.12,2.36,216.9,158.67,25.66,98.61,4.8,0
6.6,272.3,38121.73,10.36,322.48,144.93,18.86,90.42,4.96,1
5.75,134.93,2913.93,7.7,215.93,204.0,14.71,60.96,2.94,0
6.66,137.91,42264.58,9.76,199.09,164.23,13.42,45.63,2.87,1
8.2,80.14,22183.18,13.35,278.61,784.5,15.92,76.96,3.58,1
7.68,271.55,17448.56,6.61,361.66,537.01,3.13,106.38,3.22,1
6.72,254.37,27550.58,13.52,114.27,408.6,27.0,107.22,3.54,1
6.72,218.01,5021.99,11.26,215.64,476.53,29.95,21.93,4.5,1
6.74,245.06,37954.0,7.33,147.47,936.05,7.08,57.12,3.99,0
8.66,113.45,29330.54,9.05,308.61,919.68,5.37,61.12,2.99,0
7.31,180.83,9736.21,4.88,131.72,744.11,6.02,117.54,2.85,0
7.34,157.27,9817.49,14.75,299.44,896.21,20.51,84.58,3.56,0
7.82,100.63,9620.31,10.01,185.85,387.68,20.52,54.8,2.82,0
7.19,186.95,3321.62,0.66,159.68,443.0,25.74,12.87,2.83,0
6.79,282.56,29596.02,4.9,380.91,652.34,23.05,72.19,1.07,1
6.84,88.81,42097.23,9.35,105.56,661.26,14.59,20.57,1.7,0
6.94,144.12,1366.16,0.84,231.33,533.53,19.16,101.79,2.95,1
6.97,125.66,2925.73,0.36,106.49,460.59,21.27,92.78,4.29,1
7.58,132.39,28852.13,6.75,245.08,987.56,16.36,60.66,2.11,0
7.04,279.86,41065.04,4.99,250.31,839.01,15.32,57.21,3.09,0
7.59,182.98,16673.58,6.57,196.5,491.48,20.06,108.71,2.38,1
6.94,182.59,17805.91,3.94,139.65,754.56,17.61,41.73,1.42,1
7.06,247.33,30019.15,2.47,212.92,342.61,20.03,37.39,4.83,1
5.4,113.99,14073.54,10.34,301.68,190.15,19.16,113.31,4.42,1
7.73,187.2,1817.11,7.72,334.72,417.19,22.14,99.02,1.31,1
7.28,174.6,36893.81,3.0,259.23,462.68,20.0,100.27,3.88,0
7.8,211.32,31469.67,4.79,276.95,114.88,16.55,31.47,2.39,0
4.68,299.9,29247.42,8.88,160.18,833.31,21.09,25.76,4.98,1
8.67,249.28,37213.36,1.08,186.2,423.27,14.59,12.86,2.21,1
6.89,167.53,33923.93,2.21,148.57,622.38,8.77,36.07,1.95,1
7.89,262.06,10691.16,1.1,174.79,166.57,2.04,95.16,3.27,1
6.17,117.56,17947.81,12.18,167.47,257.5,17.68,36.4,4.34,1
7.49,86.7,6742.45,11.29,255.83,900.72,18.54,90.2,1.77,1
6.16,124.98,6927.92,11.3,268.81,647.82,29.22,37.71,3.84,1
6.5,154.89,33971.69,10.74,383.48,955.26,12.12,53.48,1.25,1
8.53,192.33,43000.71,10.04,158.67,998.88,13.04,118.15,4.68,0
6.85,215.33,48155.26,7.15,292.5,434.67,7.65,36.93,1.32,1
7.17,280.33,31603.18,9.63,345.18,368.92,3.97,51.4,4.66,1
7.7,192.17,9613.02,0.58,268.07,872.52,23.64,43.12,2.96,0
7.4,190.28,5729.69,9.32,176.5,998.75,8.99,22.06,2.79,1
7.12,91.05,40736.12,11.67,178.77,666.68,19.05,63.89,4.89,1
7.29,87.68,29148.45,7.51,111.78,815.63,21.26,51.66,4.96,1
8.92,201.26,31105.11,5.36,191.63,803.57,15.19,86.44,3.6,1
6.95,176.4,39182.37,4.16,323.38,419.81,26.54,99.94,1.51,0
7.16,264.62,35312.22,9.64,114.26,616.84,14.43,69.87,3.02,1
7.84,115.35,41805.68,10.39,165.79,849.75,9.98,13.54,3.12,1
7.88,85.49,3282.59,13.06,311.87,719.3,27.09,78.08,3.06,1
7.95,178.79,37502.27,5.14,334.8,119.05,26.12,16.09,3.28,0
7.51,132.25,42617.21,11.55,236.6,403.04,6.59,77.8,1.07,1
6.09,90.92,14663.68,8.42,309.42,230.03,2.73,85.35,3.84,1
8.31,239.41,32202.14,13.24,216.39,309.67,4.52,31.75,3.85,0
6.08,104.55,16051.02,7.92,147.97,914.94,10.02,100.13,1.46,0
7.24,213.83,47919.57,7.76,219.44,133.2,29.22,110.22,3.28,0
6.4,141.83,2154.47,8.67,273.99,297.82,17.64,99.44,3.27,0
6.95,118.17,29199.75,11.24,384.42,378.61,12.45,43.56,3.73,1
7.26,163.55,8741.93,14.47,120.63,655.2,26.88,74.53,1.34,0
7.26,256.32,35754.9,1.1,252.22,580.69,14.69,110.63,3.51,0
7.34,166.26,9206.57,0.8,198.68,296.44,10.83,45.27,2.12,0
8.29,245.17,12151.47,14.06,252.49,247.82,28.35,100.2,3.03,1
7.36,107.61,24971.36,7.95,107.19,313.12,25.79,11.04,4.09,0
6.8,250.01,45784.33,9.22,193.91,552.28,25.62,10.4,3.82,1
7.77,132.13,10979.86,7.24,345.96,344.06,16.34,93.57,1.48,1
7.95,229.03,7639.88,1.4,266.18,952.84,24.1,93.76,3.36,0
6.02,204.47,38069.35,11.52,235.17,517.48,7.02,96.79,4.88,1
7.48,284.41,25280.67,11.21,185.66,152.92,18.05,112.3,1.63,0
7.56,165.21,45633.36,4.68,189.41,756.34,29.55,22.97,4.41,0
6.76,94.56,7757.42,4.59,214.93,395.96,10.15,35.52,3.81,1
8.1,84.21,32473.43,12.57,350.67,688.14,24.24,109.41,4.1,1
6.88,261.91,12027.52,1.09,390.16,351.63,15.73,29.5,2.13,1
7.1,195.44,8259.64,13.22,231.6,613.67,3.11,85.05,2.15,1
6.86,250.55,34329.76,3.85,218.01,794.94,23.36,68.35,4.62,0
7.01,131.57,29887.39,8.89,353.97,935.21,6.72,19.15,2.44,1
6.12,155.92,37863.96,14.04,228.07,335.01,19.68,41.38,1.25,1
5.85,86.62,15818.4,10.17,265.61,401.37,4.4,67.24,3.4,1
8.28,291.53,22674.6,6.22,169.28,517.84,28.51,103.76,1.5,1
6.32,226.93,20570.85,10.34,323.05,934.46,10.17,87.83,4.19,0
6.21,285.31,49212.43,5.16,259.6,911.25,8.34,78.41,3.57,0
5.28,138.41,14966.32,4.16,342.71,180.89,5.62,64.56,4.5,1
6.49,214.52,15093.45,14.95,334.22,218.74,28.49,42.86,4.14,1
5.94,229.27,18050.14,11.26,164.5,545.96,21.93,23.12,1.45,0
8.31,149.86,28447.41,9.67,314.69,195.96,22.77,55.0,2.52,0
7.81,266.58,12989.98,5.33,340.02,411.02,15.98,13.14,4.1,0
6.45,288.38,45806.85,0.74,203.83,233.55,15.29,33.22,2.67,0
8.8,274.67,13651.44,0.47,151.78,672.44,5.08,57.57,4.89,1
7.79,242.59,44842.88,8.31,100.79,954.55,17.68,56.05,3.94,1
6.74,141.04,5622.02,11.43,235.27,997.06,8.91,14.87,1.06,0
5.0,141.96,32999.85,8.06,205.73,437.72,29.36,74.8,4.52,0
8.83,291.94,45395.78,12.61,266.47,639.11,24.3,70.47,1.4,1
5.89,82.26,8853.1,0.5,156.41,870.64,13.56,18.59,1.56,1
5.68,237.53,48432.18,5.5,357.9,205.72,6.24,113.75,3.94,0
7.82,235.37,22917.73,3.56,177.33,720.61,23.99,20.93,4.46,1
8.95,216.99,47312.9,6.71,167.93,467.96,5.42,104.03,3.15,0
8.11,297.82,34002.59,1.09,244.21,285.53,7.3,10.03,2.16,1
7.45,148.61,15428.55,14.31,249.66,462.48,7.92,107.05,2.41,1
7.48,154.79,9820.97,3.35,164.53,168.36,17.59,12.17,2.37,0
7.68,97.37,15534.88,13.83,181.56,725.87,24.04,93.36,2.31,1
7.61,177.42,5104.36,6.39,150.91,327.47,10.8,49.79,1.97,0
7.22,137.43,7621.46,14.78,315.54,380.27,4.37,91.2,3.44,1
7.08,155.55,5680.69,8.31,331.03,208.97,15.01,54.19,4.6,0
6.95,263.61,21435.71,13.96,238.7,878.19,22.95,17.8,2.23,0
6.4,285.81,39881.13,0.08,314.23,544.1,8.21,94.43,1.75,0
6.78,120.86,7498.49,11.22,320.78,614.93,8.16,17.84,4.35,1
5.65,161.95,6950.86,13.55,141.48,612.49,28.52,111.43,3.97,0
6.92,284.3,32349.73,2.1,389.85,469.44,28.72,15.61,4.72,0
6.21,93.6,10260.56,1.44,346.31,273.28,29.73,62.73,1.66,1
6.12,100.32,5331.7,6.37,161.35,770.62,24.61,89.53,1.58,1
7.14,115.81,8759.0,14.01,155.85,214.35,7.27,53.26,3.17,0
8.11,210.95,46224.7,8.14,137.7,193.49,7.94,33.9,3.46,0
7.73,113.1,41162.83,7.91,141.51,739.13,11.53,93.5,2.92,1
5.74,292.98,18026.2,2.12,324.45,287.95,10.91,96.27,3.4,1
6.21,178.28,32963.13,0.01,240.9,376.1,28.78,111.5,1.72,1
7.75,190.33,27095.15,12.15,334.88,527.7,24.09,51.38,2.92,0
6.21,134.26,34017.65,1.31,323.88,504.42,22.27,65.69,3.63,1
6.82,183.61,34292.22,9.51,281.38,737.72,7.21,49.94,2.73,0
7.44,225.62,31622.33,13.72,305.91,661.09,27.47,38.28,3.72,0
6.23,245.26,13672.02,3.13,105.51,679.96,25.18,92.61,2.8,0
7.08,245.85,2430.82,9.98,193.53,742.65,6.58,47.36,2.33,1
5.93,207.14,23050.56,1.18,291.35,363.35,26.39,57.1,2.21,1
6.52,278.96,44603.21,9.06,102.8,390.1,9.62,54.4,2.64,1
7.26,259.83,28690.11,2.46,109.89,494.2,4.26,88.39,1.09,0
5.73,246.55,41703.36,11.04,355.57,376.72,20.39,110.96,3.67,0
7.35,92.23,49585.4,4.52,305.21,986.44,20.31,83.34,4.38,1
6.98,81.51,8599.0,6.95,179.61,832.65,4.66,61.87,2.42,1
7.44,126.74,34742.99,8.99,306.39,248.19,10.93,95.71,1.18,0
7.18,225.98,33877.53,2.57,337.74,105.03,29.8,80.51,4.95,0
8.09,170.46,49007.79,11.12,192.04,138.5,21.0,16.67,2.05,0
7.1,168.53,49287.24,4.54,110.81,319.66,22.44,20.52,1.51,0
6.66,274.61,34490.59,9.94,379.83,202.86,7.96,14.17,2.48,1
7.1,277.02,12558.93,2.37,203.55,580.0,4.21,60.25,3.95,0
7.43,280.02,40028.51,10.32,131.94,872.2,9.75,100.84,2.18,0
7.04,149.05,5797.94,1.92,247.56,763.08,8.97,44.44,3.3,1
7.03,232.03,39144.62,6.38,330.54,294.05,8.57,52.26,2.66,1
6.44,139.76,45554.71,3.71,166.49,459.37,7.4,110.04,1.47,1
6.47,121.93,19450.25,11.23,180.85,557.1,18.09,102.06,2.32,1
5.88,120.62,31716.45,3.93,172.81,829.19,11.19,83.16,3.9,0
8.4,155.26,21792.07,13.23,397.5,855.21,24.97,39.35,3.45,0
6.0,174.59,22169.37,13.38,159.22,918.75,7.15,22.87,1.48,0
6.45,262.81,15863.36,2.95,272.66,558.32,15.01,11.77,1.65,0
6.43,106.38,38225.42,9.21,377.58,724.85,2.38,21.77,3.56,0
7.72,241.68,46840.74,1.32,144.07,200.62,15.49,42.19,4.25,1
6.76,196.92,47067.17,5.87,391.26,608.76,3.56,70.7,2.4,1
8.0,143.35,9151.67,10.7,384.24,323.82,29.38,17.04,3.38,0
6.46,188.42,43799.81,9.89,365.37,488.55,24.14,24.99,1.68,1
7.22,145.99,37002.86,9.37,164.37,670.65,15.72,29.92,2.25,0
6.33,211.14,13015.45,4.24,290.22,331.29,4.42,79.52,1.08,0
8.72,175.45,3830.59,5.67,328.27,146.97,18.59,77.74,4.07,0
6.05,116.17,13765.86,1.54,395.81,109.21,23.25,70.58,2.6,0
7.25,105.65,45654.31,10.79,154.13,119.94,7.34,37.56,4.26,0
7.51,200.27,31842.34,7.56,329.81,107.51,17.91,50.82,3.83,1
7.33,278.53,36192.21,10.63,201.64,199.32,24.8,20.64,4.31,1
6.85,155.67,13229.04,3.73,152.69,315.54,23.51,34.91,2.14,0
6.9,241.26,36109.71,4.87,226.41,299.1,24.48,108.75,1.74,0
7.04,224.91,1892.01,5.01,338.15,988.12,26.62,117.77,4.89,1
6.88,284.94,19078.41,0.39,239.45,375.41,28.26,81.24,3.87,0
7.77,260.62,31524.29,5.12,261.26,214.68,13.35,110.85,4.34,0
8.77,204.65,7731.78,12.05,398.55,591.01,17.93,80.7,1.05,0
6.55,224.55,41238.68,13.46,219.73,872.16,24.14,13.65,2.42,1
5.9,277.65,12134.05,7.77,284.62,710.25,21.52,119.64,3.97,0
6.93,167.89,32787.92,6.83,209.57,366.47,29.87,20.88,1.31,0
9.06,151.89,20557.26,0.46,217.84,605.45,2.38,85.09,3.27,1
6.36,82.38,30004.16,13.19,308.69,743.37,11.94,37.81,2.72,0
8.31,261.84,5818.8,0.2,381.37,755.29,9.87,53.12,1.07,0
8.34,256.22,1337.18,14.17,262.71,699.88,9.34,81.05,1.94,1
6.56,102.98,45523.44,7.34,330.52,883.73,8.23,58.01,2.14,1
7.46,206.91,13846.69,5.13,126.76,883.09,21.86,37.56,1.45,0
8.3,182.08,41074.01,13.86,163.35,621.04,4.37,46.79,3.53,1
6.7,106.12,49967.84,0.37,250.64,486.87,22.77,47.57,1.97,0
6.84,295.73,10965.85,8.72,106.0,677.41,21.42,115.53,2.11,0
6.53,127.23,13625.95,8.23,175.86,836.39,9.02,97.85,4.59,1
6.19,94.79,33311.56,3.29,255.22,105.09,9.08,60.44,2.87,0
6.48,210.87,48289.71,6.43,104.49,992.8,19.61,31.98,2.57,1
6.02,242.55,45832.81,9.78,179.36,264.6,23.34,99.21,3.9,1
7.03,87.14,25392.34,10.91,254.21,523.22,26.54,27.29,4.64,1
6.38,224.92,39857.96,0.01,271.94,884.83,25.86,33.15,1.1,0
7.19,197.1,7219.42,14.05,377.73,302.54,29.02,50.26,2.79,1
5.76,102.72,48883.19,2.47,293.6,529.12,18.28,106.84,3.44,0
7.26,117.96,48235.49,3.5,224.42,219.32,27.44,24.5,2.27,1
7.67,204.95,8604.58,3.95,379.11,455.57,24.64,23.45,4.09,1
5.41,145.2,15321.44,0.57,335.46,259.42,27.05,64.34,4.89,0
7.3,286.43,5457.67,1.85,160.0,427.26,2.33,40.41,4.77,0
7.98,260.12,13950.02,14.8,139.25,436.12,29.05,72.56,2.06,1
6.03,296.38,40889.81,4.73,302.74,993.85,15.26,59.68,1.91,0
8.34,137.13,19226.62,1.73,267.96,995.33,24.35,57.85,4.83,0
7.34,293.34,4875.65,1.6,336.9,203.31,5.56,22.32,2.83,1
6.44,174.87,17440.16,10.79,321.64,753.37,13.09,25.52,1.83,1
6.96,156.45,49078.48,12.82,287.56,146.57,9.6,100.32,3.83,0
7.45,91.08,31669.34,3.85,395.91,127.17,10.17,107.45,2.14,1
7.06,91.61,21099.97,0.31,260.08,194.8,5.45,35.82,2.07,1
7.43,232.24,8743.66,3.35,133.93,968.94,24.56,22.48,4.52,1
6.26,180.74,49315.75,0.85,348.48,946.78,2.26,15.88,1.65,0
7.14,129.83,41132.03,1.55,175.56,274.54,10.75,76.91,1.26,0
5.87,215.07,14433.13,6.47,333.19,245.51,6.88,88.69,2.08,0
6.91,135.63,3968.4,3.45,387.13,316.48,18.49,51.01,3.43,1
6.28,207.08,3302.97,7.74,309.04,563.99,9.12,84.76,1.49,0
6.41,159.03,6458.72,3.8,278.81,612.73,9.25,88.43,2.89,1
7.99,261.18,29248.04,14.11,238.12,299.43,15.67,112.89,3.51,1
7.87,260.55,46473.79,13.59,209.32,780.96,20.28,17.14,4.39,1
7.49,185.02,25088.8,8.5,205.9,378.6,5.4,31.15,1.92,1
6.13,157.18,42225.8,5.32,290.91,929.92,6.91,17.54,4.27,0
6.75,159.76,22571.39,5.72,325.38,691.05,8.92,105.48,1.94,1
7.97,257.26,35574.89,6.18,303.56,492.72,29.26,97.18,3.71,1
7.11,152.2,36727.7,10.91,159.52,810.92,13.12,73.21,2.72,0
8.86,125.99,9111.2,6.77,248.2,836.12,18.77,19.2,1.46,1
7.31,98.63,18380.19,12.85,337.49,361.43,8.76,40.06,3.86,0
7.15,182.67,32046.46,14.16,242.71,405.74,15.73,42.75,1.87,0
6.75,186.07,3999.48,5.04,260.99,942.36,4.08,71.68,1.71,0
7.11,265.0,18396.24,8.41,331.34,248.27,2.97,38.38,2.43,1
6.88,128.67,26972.57,1.43,298.38,137.94,15.12,18.03,3.61,0
7.57,163.82,49813.11,3.01,222.8,508.65,13.16,90.38,1.94,1
7.77,257.85,23989.41,6.2,368.62,821.09,5.83,42.9,1.73,0
6.37,261.2,40894.81,3.09,148.77,794.5,21.25,59.76,1.04,0
5.94,164.61,21887.33,13.15,398.65,927.58,29.8,24.04,2.89,0
5.53,181.01,39921.34,2.37,135.66,579.88,13.08,98.28,2.71,0
7.41,146.72,29973.03,6.83,104.48,190.06,19.49,72.21,1.94,1
6.12,285.16,44386.47,9.09,367.01,629.82,28.96,109.17,1.21,1
5.28,106.1,20841.66,10.38,173.49,800.56,25.28,64.5,2.72,0
7.31,285.42,30413.07,5.75,318.91,184.0,14.98,113.56,4.15,0
8.99,230.45,31685.92,13.04,343.3,255.39,22.65,108.11,3.86,0
7.0,196.95,21160.46,8.52,357.7,111.06,5.59,73.41,4.44,1
7.67,87.18,7643.45,6.59,397.48,634.29,16.34,112.73,1.04,0
7.07,184.63,5131.19,1.01,188.21,898.06,9.81,45.54,4.87,0
6.92,169.7,1325.24,6.97,313.07,703.6,6.51,50.22,2.37,1
7.74,115.47,43739.95,12.31,134.62,983.84,13.94,15.0,4.96,0
6.77,224.41,12205.51,9.22,222.04,156.73,5.67,74.81,2.01,0
7.21,293.65,10969.58,12.48,354.39,912.7,21.57,89.41,2.89,0
7.26,203.68,36933.75,7.41,210.3,832.66,14.77,95.09,2.42,0
6.47,237.25,16340.8,1.78,277.33,382.82,16.87,26.48,2.42,1
7.79,95.06,25549.21,0.2,251.13,976.17,6.1,58.86,4.37,1
6.86,171.89,8544.3,4.55,293.79,359.14,5.91,29.45,3.99,1
6.4,105.6,48007.41,10.47,391.87,900.37,18.34,82.83,4.97,0
7.43,214.82,42653.28,11.85,116.72,892.67,29.58,27.37,3.45,0
6.28,286.47,43257.59,4.44,272.19,781.89,4.7,109.46,2.85,1
7.02,225.59,20635.3,7.43,358.91,607.12,10.0,35.37,1.36,0
6.99,96.9,38236.88,6.32,244.41,208.0,26.34,42.05,4.99,0
7.87,158.03,7621.87,6.16,123.56,578.77,4.02,103.6,3.21,1
7.38,201.15,926.64,3.47,268.16,421.12,26.52,60.43,3.8,1
6.98,168.71,1488.66,2.05,199.62,813.0,16.68,12.64,2.63,0
7.65,263.4,29536.79,2.95,146.48,782.32,13.43,64.4,3.19,1
8.11,259.23,23042.05,0.83,354.71,919.55,10.67,19.3,4.77,0
7.45,214.6,26141.76,2.97,256.48,113.35,10.32,118.39,1.67,1
7.01,162.16,869.43,0.14,379.98,828.19,10.56,74.69,2.17,1
5.95,136.17,21422.99,9.41,341.8,944.62,26.77,38.22,1.61,0
6.15,103.29,36044.37,4.75,307.89,810.37,22.27,72.01,4.17,0
6.76,158.08,22413.34,14.6,101.51,217.18,20.75,18.46,1.25,1
6.51,170.9,36744.85,2.91,228.35,173.15,24.36,97.99,1.33,0
6.85,228.68,12034.44,5.19,159.25,118.76,9.2,111.79,2.19,0
7.05,224.8,40750.53,5.37,373.24,665.87,19.31,106.19,3.06,0
7.42,95.42,29627.35,0.13,152.38,666.71,14.88,47.59,2.63,1
6.94,166.96,10932.77,12.59,185.82,988.22,23.91,45.83,1.18,0
7.39,119.99,12217.66,0.48,255.05,458.24,10.66,13.86,4.83,0
7.05,114.5,31587.51,14.1,179.01,398.72,20.01,81.65,4.81,1
5.42,262.01,41582.01,13.38,162.96,661.98,26.7,68.84,2.12,1
6.25,89.22,21073.58,8.03,279.73,843.05,13.26,60.53,3.93,1
6.88,172.22,13285.87,8.15,126.68,943.1,3.87,109.84,3.31,1
6.03,117.0,43417.07,9.81,117.45,822.81,16.45,28.47,1.95,0
7.48,273.45,33628.78,5.81,211.67,484.01,11.69,11.06,2.05,0
8.22,202.55,22680.23,9.71,316.2,671.42,20.82,18.06,2.96,1
7.98,130.9,24651.06,0.67,266.44,870.67,28.63,34.57,2.68,1
6.83,190.53,10610.7,0.81,226.86,541.55,15.6,13.66,2.16,0
8.19,240.93,31526.73,6.86,269.73,295.02,15.05,65.31,4.23,0
7.12,290.79,18257.75,8.24,209.64,252.75,20.33,44.55,2.93,1
6.73,128.5,49784.44,13.32,380.84,100.14,4.9,29.85,3.62,0
6.51,274.96,24269.08,1.57,116.47,746.41,9.1,92.51,1.76,0
6.76,285.55,24551.34,12.34,302.02,199.99,27.73,32.49,3.13,1
6.69,281.61,28509.66,3.15,367.38,319.46,20.76,85.64,2.27,1
7.14,219.79,45879.42,5.91,341.17,368.09,2.38,48.42,3.11,1
7.13,218.56,40140.5,4.75,155.21,604.34,7.73,66.3,4.12,1
7.0,168.71,22830.94,6.0,188.78,458.16,21.12,112.73,4.08,0
7.35,245.53,36075.61,2.26,315.11,707.21,23.4,14.11,2.42,1
7.95,196.88,29518.66,7.55,125.28,150.07,25.52,65.03,3.78,0
7.76,229.04,24872.17,12.02,343.56,211.55,10.18,103.99,4.77,0
5.81,174.26,10019.63,6.62,315.67,549.29,28.07,74.68,3.5,0
4.96,240.93,23464.85,7.36,318.88,403.27,17.48,40.46,1.59,1
7.75,261.38,12668.02,12.73,130.07,366.23,21.5,53.74,3.72,0
5.91,112.22,45784.69,10.59,315.33,160.33,18.71,84.83,1.42,1
6.82,263.24,17102.64,7.36,303.95,906.15,5.44,107.99,4.49,1
6.06,198.87,47637.07,3.87,349.28,722.64,28.97,14.52,3.07,1
5.56,265.83,26886.24,13.27,112.48,209.46,5.44,17.87,2.54,0
7.43,174.89,31761.45,8.66,106.93,158.54,9.14,45.76,1.23,1
7.61,163.39,27375.55,3.32,211.9,977.39,24.78,35.61,2.52,1
6.54,281.31,6904.34,4.04,144.64,713.06,19.32,39.14,4.61,0
4.93,135.26,19103.15,12.05,267.52,475.71,25.47,34.34,1.08,1
6.56,265.73,5407.73,0.66,375.2,731.56,16.44,31.54,2.9,0
7.31,186.48,31336.23,14.88,217.44,780.7,12.56,24.37,4.72,0
5.82,193.1,22620.27,1.96,353.49,801.97,27.81,112.73,2.58,1
7.15,147.86,39010.26,11.94,100.07,530.09,3.02,25.86,2.71,1
6.99,206.07,11413.29,5.92,150.55,486.89,25.97,32.48,3.31,1
7.46,151.55,8646.02,7.38,109.13,109.93,8.46,37.09,2.85,1
7.1,88.64,20613.45,13.21,198.44,933.9,25.76,112.63,1.67,0
6.22,139.84,46365.98,6.19,372.46,642.98,5.9,93.13,1.07,1
7.96,81.4,35665.88,8.06,129.09,282.84,18.25,96.87,3.44,1
6.87,295.24,21236.72,0.74,281.92,927.64,26.87,21.52,4.68,0
6.98,292.46,26104.97,0.04,235.45,923.44,15.26,101.99,1.43,1
6.25,166.93,4668.54,3.67,381.54,990.27,22.9,54.9,1.84,1
6.65,240.24,49236.51,10.21,136.76,886.65,24.53,38.91,2.48,1
6.29,156.08,33487.16,1.82,163.61,998.01,22.62,73.33,4.23,1
6.86,227.64,14627.5,1.71,108.86,320.22,27.91,100.44,2.08,1
8.37,257.19,29497.52,6.16,230.18,858.02,14.51,95.65,4.53,0
5.9,288.29,5919.38,9.72,183.35,840.73,6.85,107.9,1.22,1
5.71,168.05,48308.92,10.68,360.97,307.85,3.34,112.09,4.76,0
8.18,252.33,9151.86,2.68,281.48,188.59,8.9,36.19,3.24,0
6.83,138.5,32577.5,1.19,284.23,981.48,6.01,56.62,3.64,0
6.46,297.87,12650.0,14.11,259.57,366.42,17.62,11.61,2.47,0
7.83,85.67,36019.29,3.91,127.56,883.8,7.18,106.73,4.13,1
6.52,212.78,38952.66,12.8,233.51,103.71,3.09,27.0,1.67,1
8.46,225.09,33834.28,12.95,399.85,118.92,3.01,104.76,1.2,0
7.54,231.37,30917.72,11.59,350.57,519.28,25.28,46.23,2.58,1
6.61,106.49,44677.22,2.53,368.04,314.84,18.56,50.49,4.41,1
8.73,286.48,4392.02,12.33,346.97,720.86,12.03,14.3,4.02,0
6.52,119.86,16880.28,11.54,130.91,609.01,27.04,45.96,3.07,1
7.59,217.01,12790.23,8.95,168.23,169.74,3.97,107.72,3.29,0
7.24,128.99,49406.69,5.06,100.94,246.37,29.45,12.81,1.52,0
8.04,147.59,19774.79,3.94,191.05,449.24,19.26,54.7,4.36,1
8.25,200.22,36764.33,1.83,132.58,267.04,7.14,13.45,4.15,1
7.03,171.78,34393.9,7.65,241.84,813.0,21.01,50.8,3.63,1
6.4,115.25,10998.02,8.78,303.14,474.46,23.37,28.99,2.86,0
7.37,117.61,12330.39,5.39,362.35,184.09,14.02,37.74,4.86,0
6.46,171.99,14423.59,7.13,324.77,535.91,26.13,106.54,4.52,1
8.61,246.6,20850.8,5.45,381.58,181.75,6.22,57.97,3.58,0
7.11,277.55,12099.09,9.62,116.17,216.04,9.81,40.12,2.49,1
6.71,98.51,1472.75,13.52,103.65,315.65,4.62,74.83,3.47,1
7.15,166.48,44029.96,2.46,298.4,873.57,7.9,25.63,3.3,1
5.92,102.05,48297.69,5.72,186.81,932.15,8.68,38.53,2.58,1
6.22,83.65,17407.73,2.11,176.05,843.63,27.69,70.09,2.23,0
7.96,225.58,17256.09,9.37,199.27,400.67,4.19,36.13,2.63,1
6.47,212.54,851.04,10.93,180.94,345.2,13.97,84.7,3.3,0
6.16,115.86,34172.41,13.98,253.43,594.24,16.91,64.06,2.71,0
7.43,131.44,41359.27,4.18,232.04,749.67,27.16,94.92,2.05,0
7.95,85.22,7757.11,14.25,253.73,994.04,29.94,114.31,4.04,0
7.58,263.69,8403.48,0.95,301.81,218.41,23.09,22.74,3.13,0
7.8,294.43,39609.12,9.05,216.14,144.36,29.18,46.81,1.27,0
6.39,109.8,31006.39,0.86,175.39,724.92,24.04,45.15,2.47,1
5.86,130.92,2720.6,13.41,149.86,849.0,28.97,26.63,4.54,0
8.2,271.05,31316.08,7.95,204.84,861.71,21.8,99.13,4.02,1
6.74,283.82,15791.43,10.04,322.54,710.62,4.23,93.59,2.29,0
6.8,172.32,18751.9,12.47,327.01,958.61,13.25,63.29,4.75,1
8.06,91.14,38601.71,2.25,300.07,559.9,20.1,69.15,1.31,1
7.44,88.67,40641.29,0.58,170.21,922.43,11.82,16.55,4.84,0
7.36,206.27,20317.65,13.18,276.43,971.03,9.65,71.11,1.98,1
8.73,166.44,47384.07,4.72,271.21,862.44,18.17,97.05,1.04,1
6.49,86.3,20619.9,1.93,245.28,378.78,28.14,73.12,2.74,0
7.74,208.32,38705.88,7.03,264.99,276.59,2.98,39.18,2.44,0
7.05,82.49,24451.92,8.97,247.54,593.31,23.54,83.43,3.16,0
7.21,253.22,44927.85,0.46,269.64,507.71,22.24,49.76,4.19,0
8.22,147.42,45434.18,4.12,314.65,889.98,28.99,69.94,4.37,0
7.41,88.86,4827.13,0.49,132.89,190.03,28.06,63.63,2.6,0
7.43,209.44,46856.42,6.31,324.89,331.97,23.34,51.93,2.72,0
7.86,167.49,41363.97,13.43,140.77,776.62,16.57,89.08,1.59,0
6.71,294.24,39669.88,14.74,119.99,185.49,7.72,107.23,1.19,1
6.33,199.72,10445.11,9.56,392.82,388.69,17.27,10.57,3.56,0
6.16,140.55,40353.4,2.42,387.1,448.44,23.43,112.7,1.26,1
5.43,236.08,42581.57,13.59,118.13,660.33,27.08,66.27,3.94,0
8.64,139.73,14812.94,7.74,232.98,242.32,24.11,87.08,3.16,0
